State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
SD,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,December,12 month-ending,Heroin (T40.1),,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,December,12 month-ending,Methadone (T40.3),,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,December,12 month-ending,Number of Drug Overdose Deaths,62,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,63
SD,2015,December,12 month-ending,Cocaine (T40.5),,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,December,12 month-ending,Percent with drugs specified,82.25806452,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,February,12 month-ending,Cocaine (T40.5),,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),16,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,17
SD,2015,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",30,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,31
SD,2015,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",24,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,25
SD,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
SD,2015,February,12 month-ending,Number of Drug Overdose Deaths,59,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,60
SD,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,February,12 month-ending,Heroin (T40.1),,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,February,12 month-ending,Percent with drugs specified,94.91525424,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,February,12 month-ending,Methadone (T40.3),,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,February,12 month-ending,Number of Deaths,"7,684",100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",30,100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,31
SD,2015,January,12 month-ending,Cocaine (T40.5),,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,January,12 month-ending,Number of Deaths,"7,700",100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),11,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,12
SD,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),18,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,19
SD,2015,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",32,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,33
SD,2015,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",25,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,26
SD,2015,January,12 month-ending,Percent with drugs specified,96.66666667,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,January,12 month-ending,Methadone (T40.3),,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,January,12 month-ending,Heroin (T40.1),,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,January,12 month-ending,Number of Drug Overdose Deaths,60,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,61
SD,2015,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",32,100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,33
SD,2015,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,July,12 month-ending,Cocaine (T40.5),,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,July,12 month-ending,Heroin (T40.1),,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,July,12 month-ending,Number of Deaths,"7,899",100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,July,12 month-ending,Methadone (T40.3),,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,July,12 month-ending,Percent with drugs specified,87.87878788,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,July,12 month-ending,Number of Drug Overdose Deaths,66,100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,67
SD,2015,June,12 month-ending,Cocaine (T40.5),,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,June,12 month-ending,Number of Deaths,"7,851",100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,June,12 month-ending,Number of Drug Overdose Deaths,59,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,60
SD,2015,June,12 month-ending,Methadone (T40.3),,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,June,12 month-ending,Heroin (T40.1),,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
SD,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
SD,2015,June,12 month-ending,Percent with drugs specified,88.13559322,100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),16,100,0.038860104,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,17
SD,2015,March,12 month-ending,Heroin (T40.1),,100,0.038860104,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,March,12 month-ending,Methadone (T40.3),,100,0.038860104,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.038860104,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
SD,2015,March,12 month-ending,Cocaine (T40.5),,100,0.038860104,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2015,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",29,100,0.038860104,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,30
SD,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.038860104,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
SD,2015,March,12 month-ending,Number of Drug Overdose Deaths,61,100,0.038860104,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,62
SD,2015,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",22,100,0.038860104,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,23
